,zone,time,MAC,dust,superdust,tvoc,temp,humid
2182,미래형 자동차2,2022-03-01T13:00:00.000Z,227598983849432,66,77,1148.0,8,60
2183,미래형 자동차3,2022-03-01T13:00:00.000Z,228698495477208,62,73,1060.0,8,59
2184,R&D 연구시설단지,2022-03-01T13:00:00.000Z,229798007104984,69,89,381.0,7,59
2185,주거단지,2022-03-01T14:00:00.000Z,225399960593880,53,66,449.0,8,52
2186,미래형 자동차1,2022-03-01T14:00:00.000Z,226499472221656,44,56,262.0,7,55
2187,미래형 자동차2,2022-03-01T14:00:00.000Z,227598983849432,51,64,1036.0,7,56
2188,미래형 자동차3,2022-03-01T14:00:00.000Z,228698495477208,47,58,925.0,7,54
2189,R&D 연구시설단지,2022-03-01T14:00:00.000Z,229798007104984,61,78,449.0,6,59
2190,주거단지,2022-03-01T15:00:00.000Z,225399960593880,45,57,484.0,7,48
2191,미래형 자동차1,2022-03-01T15:00:00.000Z,226499472221656,36,46,260.0,6,54
2192,미래형 자동차2,2022-03-01T15:00:00.000Z,227598983849432,46,58,999.0,6,54
2193,미래형 자동차3,2022-03-01T15:00:00.000Z,228698495477208,42,52,991.0,6,52
2194,R&D 연구시설단지,2022-03-01T15:00:00.000Z,229798007104984,51,65,455.0,5,59
2195,주거단지,2022-03-01T16:00:00.000Z,225399960593880,47,60,571.0,6,51
2196,미래형 자동차1,2022-03-01T16:00:00.000Z,226499472221656,38,49,281.0,5,57
2197,미래형 자동차2,2022-03-01T16:00:00.000Z,227598983849432,47,59,1164.0,5,56
2198,미래형 자동차3,2022-03-01T16:00:00.000Z,228698495477208,44,55,1069.0,6,55
2199,R&D 연구시설단지,2022-03-01T16:00:00.000Z,229798007104984,52,66,572.0,5,60
2200,주거단지,2022-03-01T17:00:00.000Z,225399960593880,53,68,404.0,5,57
2201,미래형 자동차1,2022-03-01T17:00:00.000Z,226499472221656,43,56,285.0,5,61
2202,미래형 자동차2,2022-03-01T17:00:00.000Z,227598983849432,51,65,1020.0,5,59
2203,미래형 자동차3,2022-03-01T17:00:00.000Z,228698495477208,49,62,1026.0,5,60
2204,R&D 연구시설단지,2022-03-01T17:00:00.000Z,229798007104984,59,76,411.0,5,58
2205,주거단지,2022-03-01T18:00:00.000Z,225399960593880,51,66,320.0,4,60
2206,미래형 자동차1,2022-03-01T18:00:00.000Z,226499472221656,39,50,281.0,4,63
2207,미래형 자동차2,2022-03-01T18:00:00.000Z,227598983849432,50,64,1001.0,4,62
2208,미래형 자동차3,2022-03-01T18:00:00.000Z,228698495477208,48,60,933.0,4,63
2209,R&D 연구시설단지,2022-03-01T18:00:00.000Z,229798007104984,59,76,287.0,4,61
2210,주거단지,2022-03-01T19:00:00.000Z,225399960593880,50,63,264.0,3,61
2211,미래형 자동차1,2022-03-01T19:00:00.000Z,226499472221656,35,45,282.0,3,64
2212,미래형 자동차2,2022-03-01T19:00:00.000Z,227598983849432,48,60,935.0,3,63
2213,미래형 자동차3,2022-03-01T19:00:00.000Z,228698495477208,46,56,847.0,3,63
2214,R&D 연구시설단지,2022-03-01T19:00:00.000Z,229798007104984,56,72,258.0,3,61
2215,주거단지,2022-03-01T20:00:00.000Z,225399960593880,47,59,275.0,3,62
2216,미래형 자동차1,2022-03-01T20:00:00.000Z,226499472221656,30,39,280.0,2,64
2217,미래형 자동차2,2022-03-01T20:00:00.000Z,227598983849432,46,59,960.0,2,64
2218,미래형 자동차3,2022-03-01T20:00:00.000Z,228698495477208,45,55,880.0,3,64
2219,R&D 연구시설단지,2022-03-01T20:00:00.000Z,229798007104984,58,75,219.0,2,64
2220,주거단지,2022-03-01T21:00:00.000Z,225399960593880,40,50,342.0,2,58
2221,미래형 자동차1,2022-03-01T21:00:00.000Z,226499472221656,24,30,270.0,2,59
2222,미래형 자동차2,2022-03-01T21:00:00.000Z,227598983849432,42,53,891.0,2,62
2223,미래형 자동차3,2022-03-01T21:00:00.000Z,228698495477208,40,48,928.0,2,62
2224,R&D 연구시설단지,2022-03-01T21:00:00.000Z,229798007104984,49,63,225.0,1,61
2225,주거단지,2022-03-01T22:00:00.000Z,225399960593880,33,39,477.0,2,53
2226,미래형 자동차1,2022-03-01T22:00:00.000Z,226499472221656,19,25,276.0,3,51
2227,미래형 자동차2,2022-03-01T22:00:00.000Z,227598983849432,32,38,789.0,3,53
2228,미래형 자동차3,2022-03-01T22:00:00.000Z,228698495477208,30,33,793.0,3,54
2229,R&D 연구시설단지,2022-03-01T22:00:00.000Z,229798007104984,36,46,234.0,3,51
2230,주거단지,2022-03-01T23:00:00.000Z,225399960593880,29,33,408.0,3,48
2231,미래형 자동차1,2022-03-01T23:00:00.000Z,226499472221656,18,23,279.0,6,42
2232,미래형 자동차2,2022-03-01T23:00:00.000Z,227598983849432,27,30,779.0,5,43
2233,미래형 자동차3,2022-03-01T23:00:00.000Z,228698495477208,25,27,787.0,4,46
2234,R&D 연구시설단지,2022-03-01T23:00:00.000Z,229798007104984,28,36,239.0,5,44
2235,주거단지,2022-03-02T00:00:00.000Z,225399960593880,27,31,704.0,6,40
2236,미래형 자동차1,2022-03-02T00:00:00.000Z,226499472221656,18,23,256.0,8,36
2237,미래형 자동차2,2022-03-02T00:00:00.000Z,227598983849432,25,28,789.0,7,38
2238,미래형 자동차3,2022-03-02T00:00:00.000Z,228698495477208,23,25,804.0,6,41
2239,R&D 연구시설단지,2022-03-02T00:00:00.000Z,229798007104984,25,31,251.0,7,38
2240,주거단지,2022-03-02T01:00:00.000Z,225399960593880,22,25,625.0,9,32
2241,미래형 자동차1,2022-03-02T01:00:00.000Z,226499472221656,17,21,249.0,9,32
2242,미래형 자동차2,2022-03-02T01:00:00.000Z,227598983849432,21,24,760.0,9,32
2243,미래형 자동차3,2022-03-02T01:00:00.000Z,228698495477208,19,21,834.0,8,35
2244,R&D 연구시설단지,2022-03-02T01:00:00.000Z,229798007104984,21,26,296.0,7,34
2245,주거단지,2022-03-02T02:00:00.000Z,225399960593880,24,27,570.0,11,25
2246,미래형 자동차1,2022-03-02T02:00:00.000Z,226499472221656,16,20,240.0,11,26
2247,미래형 자동차2,2022-03-02T02:00:00.000Z,227598983849432,23,26,704.0,11,26
2248,미래형 자동차3,2022-03-02T02:00:00.000Z,228698495477208,22,24,735.0,9,30
2249,R&D 연구시설단지,2022-03-02T02:00:00.000Z,229798007104984,21,27,294.0,9,29
2250,주거단지,2022-03-02T03:00:00.000Z,225399960593880,19,21,493.0,13,22
2251,미래형 자동차1,2022-03-02T03:00:00.000Z,226499472221656,15,19,233.0,12,24
2252,미래형 자동차2,2022-03-02T03:00:00.000Z,227598983849432,19,21,698.0,12,24
2253,미래형 자동차3,2022-03-02T03:00:00.000Z,228698495477208,17,18,668.0,10,26
2254,R&D 연구시설단지,2022-03-02T03:00:00.000Z,229798007104984,18,23,272.0,11,24
2255,주거단지,2022-03-02T04:00:00.000Z,225399960593880,16,18,415.0,16,20
2256,미래형 자동차1,2022-03-02T04:00:00.000Z,226499472221656,14,18,227.0,14,22
2257,미래형 자동차2,2022-03-02T04:00:00.000Z,227598983849432,17,19,624.0,14,22
2258,미래형 자동차3,2022-03-02T04:00:00.000Z,228698495477208,15,16,682.0,12,23
2259,R&D 연구시설단지,2022-03-02T04:00:00.000Z,229798007104984,16,20,318.0,13,22
2260,주거단지,2022-03-02T05:00:00.000Z,225399960593880,15,17,499.0,17,19
2261,미래형 자동차1,2022-03-02T05:00:00.000Z,226499472221656,14,18,239.0,16,21
2262,미래형 자동차2,2022-03-02T05:00:00.000Z,227598983849432,16,17,653.0,14,21
2263,미래형 자동차3,2022-03-02T05:00:00.000Z,228698495477208,14,15,661.0,13,22
2264,R&D 연구시설단지,2022-03-02T05:00:00.000Z,229798007104984,15,19,386.0,15,20
2265,주거단지,2022-03-02T06:00:00.000Z,225399960593880,15,17,476.0,14,19
2266,미래형 자동차1,2022-03-02T06:00:00.000Z,226499472221656,14,18,237.0,15,21
2267,미래형 자동차2,2022-03-02T06:00:00.000Z,227598983849432,15,16,691.0,14,21
2268,미래형 자동차3,2022-03-02T06:00:00.000Z,228698495477208,13,14,679.0,13,22
2269,R&D 연구시설단지,2022-03-02T06:00:00.000Z,229798007104984,15,19,330.0,15,20
2270,주거단지,2022-03-02T07:00:00.000Z,225399960593880,16,18,358.0,13,22
2271,미래형 자동차1,2022-03-02T07:00:00.000Z,226499472221656,15,19,225.0,13,23
2272,미래형 자동차2,2022-03-02T07:00:00.000Z,227598983849432,15,17,676.0,13,23
2273,미래형 자동차3,2022-03-02T07:00:00.000Z,228698495477208,14,15,611.0,13,23
2274,R&D 연구시설단지,2022-03-02T07:00:00.000Z,229798007104984,16,20,223.0,14,21
2275,주거단지,2022-03-02T08:00:00.000Z,225399960593880,15,17,430.0,12,23
2276,미래형 자동차1,2022-03-02T08:00:00.000Z,226499472221656,13,17,232.0,12,24
2277,미래형 자동차2,2022-03-02T08:00:00.000Z,227598983849432,15,17,705.0,12,24
2278,미래형 자동차3,2022-03-02T08:00:00.000Z,228698495477208,14,14,601.0,12,24
2279,R&D 연구시설단지,2022-03-02T08:00:00.000Z,229798007104984,15,19,200.0,13,22
2280,주거단지,2022-03-02T09:00:00.000Z,225399960593880,17,19,561.0,11,24
2281,미래형 자동차1,2022-03-02T09:00:00.000Z,226499472221656,15,19,247.0,11,26
2282,미래형 자동차2,2022-03-02T09:00:00.000Z,227598983849432,17,19,735.0,11,26
2283,미래형 자동차3,2022-03-02T09:00:00.000Z,228698495477208,15,16,607.0,11,25
2284,R&D 연구시설단지,2022-03-02T09:00:00.000Z,229798007104984,16,20,233.0,11,24
2285,주거단지,2022-03-02T10:00:00.000Z,225399960593880,26,29,869.0,9,27
2286,미래형 자동차1,2022-03-02T10:00:00.000Z,226499472221656,18,23,264.0,9,30
2287,미래형 자동차2,2022-03-02T10:00:00.000Z,227598983849432,23,25,983.0,9,30
2288,미래형 자동차3,2022-03-02T10:00:00.000Z,228698495477208,20,22,1136.0,9,29
2289,R&D 연구시설단지,2022-03-02T10:00:00.000Z,229798007104984,17,22,499.0,8,30
2290,주거단지,2022-03-02T11:00:00.000Z,225399960593880,29,34,1190.0,8,32
2291,미래형 자동차1,2022-03-02T11:00:00.000Z,226499472221656,18,23,296.0,7,36
2292,미래형 자동차2,2022-03-02T11:00:00.000Z,227598983849432,29,34,1219.0,7,36
2293,미래형 자동차3,2022-03-02T11:00:00.000Z,228698495477208,23,25,1162.0,7,35
2294,R&D 연구시설단지,2022-03-02T11:00:00.000Z,229798007104984,17,22,1289.0,6,39
2295,주거단지,2022-03-02T12:00:00.000Z,225399960593880,25,28,783.0,7,38
2296,미래형 자동차1,2022-03-02T12:00:00.000Z,226499472221656,17,21,279.0,7,41
2297,미래형 자동차2,2022-03-02T12:00:00.000Z,227598983849432,23,26,1099.0,7,41
2298,미래형 자동차3,2022-03-02T12:00:00.000Z,228698495477208,21,22,728.0,7,40
2299,R&D 연구시설단지,2022-03-02T12:00:00.000Z,229798007104984,20,25,843.0,6,41
2300,주거단지,2022-03-02T13:00:00.000Z,225399960593880,24,27,472.0,6,40
2301,미래형 자동차1,2022-03-02T13:00:00.000Z,226499472221656,17,22,278.0,6,42
2302,미래형 자동차2,2022-03-02T13:00:00.000Z,227598983849432,24,26,783.0,6,42
2303,미래형 자동차3,2022-03-02T13:00:00.000Z,228698495477208,20,21,754.0,6,41
2304,R&D 연구시설단지,2022-03-02T13:00:00.000Z,229798007104984,21,27,548.0,5,41
2305,주거단지,2022-03-02T14:00:00.000Z,225399960593880,24,27,349.0,5,40
2306,미래형 자동차1,2022-03-02T14:00:00.000Z,226499472221656,18,23,273.0,4,44
2307,미래형 자동차2,2022-03-02T14:00:00.000Z,227598983849432,25,27,956.0,4,42
2308,미래형 자동차3,2022-03-02T14:00:00.000Z,228698495477208,21,22,786.0,5,42
2309,R&D 연구시설단지,2022-03-02T14:00:00.000Z,229798007104984,20,25,850.0,4,44
2310,주거단지,2022-03-02T15:00:00.000Z,225399960593880,29,33,823.0,4,44
2311,미래형 자동차1,2022-03-02T15:00:00.000Z,226499472221656,18,22,292.0,2,52
2312,미래형 자동차2,2022-03-02T15:00:00.000Z,227598983849432,28,31,1079.0,2,54
2313,미래형 자동차3,2022-03-02T15:00:00.000Z,228698495477208,25,26,1243.0,2,53
2314,R&D 연구시설단지,2022-03-02T15:00:00.000Z,229798007104984,22,28,1135.0,2,53
2315,주거단지,2022-03-02T16:00:00.000Z,225399960593880,30,34,1188.0,2,49
2316,미래형 자동차1,2022-03-02T16:00:00.000Z,226499472221656,18,23,624.0,1,54
2317,미래형 자동차2,2022-03-02T16:00:00.000Z,227598983849432,29,33,1235.0,1,55
2318,미래형 자동차3,2022-03-02T16:00:00.000Z,228698495477208,26,28,1374.0,1,54
2319,R&D 연구시설단지,2022-03-02T16:00:00.000Z,229798007104984,25,32,1410.0,0,54
2320,주거단지,2022-03-02T17:00:00.000Z,225399960593880,32,38,1422.0,1,53
2321,미래형 자동차1,2022-03-02T17:00:00.000Z,226499472221656,18,23,1135.0,0,62
2322,미래형 자동차2,2022-03-02T17:00:00.000Z,227598983849432,34,39,1439.0,0,60
2323,미래형 자동차3,2022-03-02T17:00:00.000Z,228698495477208,28,30,1342.0,0,59
2324,R&D 연구시설단지,2022-03-02T17:00:00.000Z,229798007104984,25,32,1521.0,-1,59
2325,주거단지,2022-03-02T18:00:00.000Z,225399960593880,33,40,1225.0,0,57
2326,미래형 자동차1,2022-03-02T18:00:00.000Z,226499472221656,19,24,871.0,-1,66
2327,미래형 자동차2,2022-03-02T18:00:00.000Z,227598983849432,33,38,1260.0,-1,62
2328,미래형 자동차3,2022-03-02T18:00:00.000Z,228698495477208,30,32,1100.0,-1,64
2329,R&D 연구시설단지,2022-03-02T18:00:00.000Z,229798007104984,26,34,1595.0,-2,61
2330,주거단지,2022-03-02T19:00:00.000Z,225399960593880,36,43,1373.0,0,61
2331,미래형 자동차1,2022-03-02T19:00:00.000Z,226499472221656,22,28,1594.0,-1,66
2332,미래형 자동차2,2022-03-02T19:00:00.000Z,227598983849432,34,40,1247.0,-2,68
2333,미래형 자동차3,2022-03-02T19:00:00.000Z,228698495477208,32,34,1209.0,-1,69
2334,R&D 연구시설단지,2022-03-02T19:00:00.000Z,229798007104984,26,33,1876.0,-2,68
2335,주거단지,2022-03-02T20:00:00.000Z,225399960593880,39,48,1487.0,-1,73
2336,미래형 자동차1,2022-03-02T20:00:00.000Z,226499472221656,22,28,850.0,-2,78
2337,미래형 자동차2,2022-03-02T20:00:00.000Z,227598983849432,39,47,1195.0,-2,78
2338,미래형 자동차3,2022-03-02T20:00:00.000Z,228698495477208,35,39,1466.0,-2,76
2339,R&D 연구시설단지,2022-03-02T20:00:00.000Z,229798007104984,28,36,1562.0,-3,86
2340,주거단지,2022-03-02T21:00:00.000Z,225399960593880,43,54,1592.0,-1,81
2341,미래형 자동차1,2022-03-02T21:00:00.000Z,226499472221656,25,32,1041.0,-2,89
2342,미래형 자동차2,2022-03-02T21:00:00.000Z,227598983849432,40,50,1380.0,-2,79
2343,미래형 자동차3,2022-03-02T21:00:00.000Z,228698495477208,38,42,1557.0,-2,80
2344,R&D 연구시설단지,2022-03-02T21:00:00.000Z,229798007104984,31,40,1652.0,-3,86
2345,주거단지,2022-03-02T22:00:00.000Z,225399960593880,49,62,1686.0,-1,91
2346,미래형 자동차1,2022-03-02T22:00:00.000Z,226499472221656,25,32,1315.0,1,81
2347,미래형 자동차2,2022-03-02T22:00:00.000Z,227598983849432,43,54,1289.0,0,74
2348,미래형 자동차3,2022-03-02T22:00:00.000Z,228698495477208,42,50,1583.0,0,82
2349,R&D 연구시설단지,2022-03-02T22:00:00.000Z,229798007104984,33,42,,0,76
2350,주거단지,2022-03-02T23:00:00.000Z,225399960593880,57,71,,1,78
2351,미래형 자동차1,2022-03-02T23:00:00.000Z,226499472221656,30,39,1493.0,8,51
2352,미래형 자동차2,2022-03-02T23:00:00.000Z,227598983849432,48,61,1415.0,7,50
2353,미래형 자동차3,2022-03-02T23:00:00.000Z,228698495477208,47,58,1636.0,7,53
2354,R&D 연구시설단지,2022-03-02T23:00:00.000Z,229798007104984,39,50,,5,53
2355,주거단지,2022-03-03T00:00:00.000Z,225399960593880,52,66,1844.0,7,52
2356,미래형 자동차1,2022-03-03T00:00:00.000Z,226499472221656,36,46,787.0,12,38
2357,미래형 자동차2,2022-03-03T00:00:00.000Z,227598983849432,49,62,1459.0,12,38
2358,미래형 자동차3,2022-03-03T00:00:00.000Z,228698495477208,48,59,1634.0,11,42
2359,R&D 연구시설단지,2022-03-03T00:00:00.000Z,229798007104984,38,48,1382.0,11,40
2360,주거단지,2022-03-03T01:00:00.000Z,225399960593880,42,52,701.0,11,42
2361,미래형 자동차1,2022-03-03T01:00:00.000Z,226499472221656,32,41,234.0,13,37
2362,미래형 자동차2,2022-03-03T01:00:00.000Z,227598983849432,41,50,785.0,14,36
2363,미래형 자동차3,2022-03-03T01:00:00.000Z,228698495477208,39,47,986.0,13,38
2364,R&D 연구시설단지,2022-03-03T01:00:00.000Z,229798007104984,35,45,569.0,12,38
2365,주거단지,2022-03-03T02:00:00.000Z,225399960593880,39,47,553.0,14,32
2366,미래형 자동차1,2022-03-03T02:00:00.000Z,226499472221656,28,36,204.0,15,31
2367,미래형 자동차2,2022-03-03T02:00:00.000Z,227598983849432,38,46,727.0,16,30
2368,미래형 자동차3,2022-03-03T02:00:00.000Z,228698495477208,36,42,849.0,14,33
2369,R&D 연구시설단지,2022-03-03T02:00:00.000Z,229798007104984,30,39,264.0,13,32
2370,주거단지,2022-03-03T03:00:00.000Z,225399960593880,34,40,433.0,16,25
2371,미래형 자동차1,2022-03-03T03:00:00.000Z,226499472221656,24,31,225.0,15,28
2372,미래형 자동차2,2022-03-03T03:00:00.000Z,227598983849432,33,40,673.0,17,26
2373,미래형 자동차3,2022-03-03T03:00:00.000Z,228698495477208,32,35,760.0,15,28
2374,R&D 연구시설단지,2022-03-03T03:00:00.000Z,229798007104984,26,33,220.0,15,27
2375,주거단지,2022-03-03T04:00:00.000Z,225399960593880,29,34,393.0,18,21
2376,미래형 자동차1,2022-03-03T04:00:00.000Z,226499472221656,21,27,224.0,17,24
2377,미래형 자동차2,2022-03-03T04:00:00.000Z,227598983849432,29,33,634.0,17,23
2378,미래형 자동차3,2022-03-03T04:00:00.000Z,228698495477208,27,29,719.0,16,24
2379,R&D 연구시설단지,2022-03-03T04:00:00.000Z,229798007104984,22,28,234.0,16,23
2380,주거단지,2022-03-03T05:00:00.000Z,225399960593880,27,31,393.0,19,19
2381,미래형 자동차1,2022-03-03T05:00:00.000Z,226499472221656,20,26,217.0,17,22
2382,미래형 자동차2,2022-03-03T05:00:00.000Z,227598983849432,28,32,621.0,17,22
2383,미래형 자동차3,2022-03-03T05:00:00.000Z,228698495477208,25,27,678.0,16,23
2384,R&D 연구시설단지,2022-03-03T05:00:00.000Z,229798007104984,22,28,222.0,17,22
2385,주거단지,2022-03-03T06:00:00.000Z,225399960593880,26,29,344.0,16,20
2386,미래형 자동차1,2022-03-03T06:00:00.000Z,226499472221656,19,24,212.0,17,21
2387,미래형 자동차2,2022-03-03T06:00:00.000Z,227598983849432,25,27,641.0,16,21
2388,미래형 자동차3,2022-03-03T06:00:00.000Z,228698495477208,22,24,765.0,16,22
2389,R&D 연구시설단지,2022-03-03T06:00:00.000Z,229798007104984,20,25,236.0,17,20
2390,주거단지,2022-03-03T07:00:00.000Z,225399960593880,23,26,311.0,16,20
2391,미래형 자동차1,2022-03-03T07:00:00.000Z,226499472221656,18,23,225.0,16,21
2392,미래형 자동차2,2022-03-03T07:00:00.000Z,227598983849432,21,23,630.0,16,21
2393,미래형 자동차3,2022-03-03T07:00:00.000Z,228698495477208,19,20,689.0,17,20
2394,R&D 연구시설단지,2022-03-03T07:00:00.000Z,229798007104984,18,23,289.0,18,19
2395,주거단지,2022-03-03T08:00:00.000Z,225399960593880,18,21,374.0,15,20
2396,미래형 자동차1,2022-03-03T08:00:00.000Z,226499472221656,15,19,239.0,15,21
2397,미래형 자동차2,2022-03-03T08:00:00.000Z,227598983849432,18,21,678.0,16,21
2398,미래형 자동차3,2022-03-03T08:00:00.000Z,228698495477208,15,16,746.0,16,20
2399,R&D 연구시설단지,2022-03-03T08:00:00.000Z,229798007104984,17,21,479.0,17,19
2400,주거단지,2022-03-03T09:00:00.000Z,225399960593880,18,21,510.0,14,20
2401,미래형 자동차1,2022-03-03T09:00:00.000Z,226499472221656,16,20,213.0,14,21
2402,미래형 자동차2,2022-03-03T09:00:00.000Z,227598983849432,16,18,737.0,14,20
2403,미래형 자동차3,2022-03-03T09:00:00.000Z,228698495477208,15,16,838.0,14,20
2404,R&D 연구시설단지,2022-03-03T09:00:00.000Z,229798007104984,16,20,460.0,13,20
2405,주거단지,2022-03-03T10:00:00.000Z,225399960593880,20,24,615.0,12,20
2406,미래형 자동차1,2022-03-03T10:00:00.000Z,226499472221656,17,21,232.0,12,21
2407,미래형 자동차2,2022-03-03T10:00:00.000Z,227598983849432,18,20,938.0,12,22
2408,미래형 자동차3,2022-03-03T10:00:00.000Z,228698495477208,16,17,955.0,13,20
2409,R&D 연구시설단지,2022-03-03T10:00:00.000Z,229798007104984,16,20,777.0,11,22
2410,주거단지,2022-03-03T11:00:00.000Z,225399960593880,31,37,1356.0,10,26
2411,미래형 자동차1,2022-03-03T11:00:00.000Z,226499472221656,19,24,606.0,9,31
2412,미래형 자동차2,2022-03-03T11:00:00.000Z,227598983849432,24,27,1227.0,9,28
2413,미래형 자동차3,2022-03-03T11:00:00.000Z,228698495477208,24,26,1215.0,9,29
2414,R&D 연구시설단지,2022-03-03T11:00:00.000Z,229798007104984,19,24,1389.0,8,27
2415,주거단지,2022-03-03T12:00:00.000Z,225399960593880,33,40,1683.0,8,33
2416,미래형 자동차1,2022-03-03T12:00:00.000Z,226499472221656,21,27,1360.0,7,36
2417,미래형 자동차2,2022-03-03T12:00:00.000Z,227598983849432,30,35,1328.0,7,34
2418,미래형 자동차3,2022-03-03T12:00:00.000Z,228698495477208,29,31,1296.0,6,38
2419,R&D 연구시설단지,2022-03-03T12:00:00.000Z,229798007104984,24,31,1623.0,6,34
2420,주거단지,2022-03-03T13:00:00.000Z,225399960593880,35,44,1563.0,6,37
2421,미래형 자동차1,2022-03-03T13:00:00.000Z,226499472221656,25,31,,5,39
2422,미래형 자동차2,2022-03-03T13:00:00.000Z,227598983849432,33,40,1182.0,5,40
2423,미래형 자동차3,2022-03-03T13:00:00.000Z,228698495477208,31,34,1110.0,5,42
2424,R&D 연구시설단지,2022-03-03T13:00:00.000Z,229798007104984,26,34,1749.0,4,40
